Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3326,Data Analytics Corse,158.0,4819.0,185.34,17.0,9.0,0.056962025316455694,1066.0,,Hyderabad,Mobile,data anaytics training
A3327,Data Analytics Corse,90.0,4472.0,237.16,28.0,10.0,0.059,1629.0,,Hyderabad,Mobile,learn data analytics
A3328,Data Analytics Course,197.0,3186.0,194.44,19.0,6.0,0.03,1857.0,,Hyderabad,Tablet,data analytics course
A3329,Data Analytics Course,133.0,4241.0,197.26,25.0,9.0,0.068,1325.0,2024-11-26,Hyderabad,Tablet,data anaytics training
A3330,Data Analytics Course,149.0,5035.0,234.52,28.0,5.0,0.034,1304.0,,Hyderabad,Desktop,online data analytic
A3331,Data Analytics Course,197.0,5686.0,239.76,27.0,9.0,0.056,1462.0,,Hyderabad,Desktop,data analitics online
A3333,Data Analytics Corse,102.0,3113.0,202.77,22.0,7.0,0.069,1997.0,,Hyderabad,Desktop,online data analytic
A3334,Data Analytics Corse,175.0,3958.0,193.52,23.0,8.0,0.046,1064.0,2024-11-04,Hyderabad,Mobile,data analytics course
A3336,Data Analytics Corse,127.0,4226.0,184.46,10.0,9.0,0.071,1427.0,2024-11-08,Hyderabad,Desktop,data analytics course
A3337,Data Analytics Course,148.0,3469.0,212.07,14.0,9.0,0.060810810810810814,1898.0,,Hyderabad,Tablet,data analitics online
A3338,Data Analytics Course,181.0,3859.0,246.36,22.0,9.0,0.056,1769.0,,Hyderabad,Mobile,online data analytic
A3339,Data Analytics Course,140.0,3389.0,183.33,28.0,6.0,0.043,1385.0,,Hyderabad,Mobile,online data analytic
A3341,Data Analytics Corse,148.0,3269.0,191.73,18.0,9.0,0.061,1396.0,,Hyderabad,Mobile,learn data analytics
A3342,Data Analytics Course,101.0,4814.0,191.43,17.0,7.0,0.069,1112.0,,Hyderabad,Desktop,learn data analytics
A3343,Data Analytics Course,179.0,5145.0,223.04,29.0,9.0,0.05,1002.0,,Hyderabad,Mobile,data anaytics training
A3344,Data Analytics Course,151.0,4107.0,183.81,21.0,10.0,0.066,1872.0,2024-11-11,Hyderabad,Desktop,data analytics course
A3345,Data Analytics Course,195.0,3221.0,185.08,19.0,10.0,0.042,1905.0,,Hyderabad,Tablet,data analytics course
A3346,Data Analytics Course,169.0,4846.0,230.53,15.0,8.0,0.047337278106508875,1103.0,,Hyderabad,Mobile,data anaytics training
A3347,Data Analytics Corse,161.0,3160.0,229.71,17.0,3.0,0.019,1817.0,2024-11-01,Hyderabad,Mobile,data anaytics training
A3348,Data Analytics Course,156.0,5095.0,214.32,30.0,9.0,0.057692307692307696,1444.0,,Hyderabad,Mobile,data analitics online
A3350,Data Analytics Course,126.0,4920.0,182.36,27.0,5.0,0.04,1933.0,,Hyderabad,Tablet,data analitics online
A3351,Data Analytics Course,189.0,3588.0,191.74,22.0,9.0,0.047619047619047616,1893.0,,Hyderabad,Desktop,data analytics course
A3352,Data Analytics Corse,119.0,4927.0,223.35,16.0,3.0,0.025210084033613446,1377.0,,Hyderabad,Mobile,data anaytics training
A3354,Data Analytics Course,127.0,5742.0,233.98,13.0,4.0,0.031,1743.0,,Hyderabad,Tablet,data analytics course
A3355,Data Analytics Course,106.0,4474.0,181.48,17.0,10.0,0.094,1189.0,,Hyderabad,Tablet,analytics for data
A3356,Data Analytics Course,119.0,4322.0,183.0,24.0,5.0,0.04201680672268908,1108.0,2024-11-06,Hyderabad,Mobile,data analitics online
A3357,Data Analytics Course,81.0,4144.0,180.01,18.0,3.0,0.037,1648.0,,Hyderabad,Mobile,data analitics online
A3358,Data Analytics Course,152.0,5007.0,208.84,19.0,10.0,0.066,1628.0,2024-11-24,Hyderabad,Mobile,online data analytic
A3359,Data Analytics Course,153.0,5388.0,219.93,16.0,4.0,0.026,1602.0,,Hyderabad,Tablet,data analytics course
A3360,Data Analytics Corse,120.0,4229.0,244.13,20.0,9.0,0.075,1380.0,2024-11-12,Hyderabad,Desktop,data analytics course
A3361,Data Analytics Course,167.0,5140.0,228.32,28.0,9.0,0.051,1056.0,,Hyderabad,Mobile,data analitics online
A3362,Data Analytics Course,116.0,5001.0,186.67,17.0,5.0,0.043,1340.0,2024-11-07,Hyderabad,Desktop,analytics for data
A3363,Data Analytics Course,93.0,3802.0,215.52,22.0,7.0,0.034,1513.0,2024-11-23,Hyderabad,Mobile,online data analytic
A3364,Data Analytics Course,159.0,5584.0,249.46,18.0,8.0,0.05,1176.0,2024-11-09,Hyderabad,Desktop,analytics for data
A3365,Data Analytics Course,146.0,5105.0,224.77,12.0,7.0,0.038,1440.0,,Hyderabad,Mobile,analytics for data
A3366,Data Analytics Course,136.0,5714.0,190.3,19.0,8.0,0.059,1694.0,2024-11-30,Hyderabad,Desktop,data anaytics training
A3367,Data Analytics Course,159.0,5025.0,208.68,16.0,4.0,0.051,1779.0,2024-11-21,Hyderabad,Mobile,online data analytic
A3368,Data Analytics Course,83.0,3781.0,220.82,11.0,4.0,0.048,1866.0,,Hyderabad,Mobile,data anaytics training
A3369,Data Analytics Course,136.0,3318.0,215.86,20.0,8.0,0.032,1712.0,,Hyderabad,Tablet,data analitics online
A3370,Data Analytics Course,136.0,3939.0,213.66,16.0,6.0,0.044,1708.0,,Hyderabad,Tablet,online data analytic
A3371,Data Analytics Corse,166.0,3546.0,221.99,10.0,3.0,0.018,1796.0,2024-11-12,Hyderabad,Desktop,learn data analytics
A3372,Data Analytics Course,192.0,5845.0,247.56,28.0,3.0,0.015625,1542.0,,Hyderabad,Desktop,analytics for data
A3373,Data Analytics Course,,3580.0,223.48,21.0,6.0,,1555.0,2024-11-27,Hyderabad,Tablet,data analytics course
A3374,Data Analytics Course,108.0,4019.0,199.85,25.0,8.0,0.059,1657.0,,Hyderabad,Tablet,learn data analytics
A3375,Data Analytics Course,175.0,3345.0,185.48,23.0,9.0,0.051,1193.0,,Hyderabad,Desktop,data analitics online
A3376,Data Analytics Course,80.0,4413.0,245.4,10.0,5.0,0.062,1650.0,2024-11-03,Hyderabad,Mobile,data analytics course
A3377,Data Analytics Corse,192.0,4969.0,234.27,30.0,5.0,0.026,1627.0,,Hyderabad,Tablet,data analytics course
A3378,Data Analytics Course,85.0,5083.0,181.19,13.0,3.0,0.05,1048.0,,Hyderabad,Mobile,data analytics course
A3379,Data Analytics Course,91.0,4176.0,216.63,20.0,8.0,0.088,1502.0,,Hyderabad,Mobile,data analytics course
A3380,Data Analytics Course,94.0,5389.0,220.53,11.0,10.0,0.106,1670.0,,Hyderabad,Mobile,data anaytics training
A3381,Data Analytics Course,119.0,4653.0,224.68,,4.0,0.03361344537815126,1773.0,,Hyderabad,Tablet,learn data analytics
A3382,Data Analytics Course,198.0,3926.0,195.25,25.0,7.0,0.035,1060.0,2024-11-12,Hyderabad,Desktop,data analitics online
A3383,Data Analytics Course,87.0,4154.0,232.88,13.0,3.0,0.034,1099.0,2024-11-10,Hyderabad,Desktop,online data analytic
A3384,Data Analytics Course,101.0,3286.0,196.59,12.0,9.0,0.089,1034.0,2024-11-02,Hyderabad,Tablet,analytics for data
A3385,Data Analytics Corse,142.0,4593.0,230.69,20.0,5.0,0.035,1537.0,,Hyderabad,Mobile,data analytics course
A3386,Data Analytics Course,111.0,5689.0,195.94,12.0,4.0,0.036036036036036036,1377.0,2024-11-14,Hyderabad,Desktop,analytics for data
A3387,Data Analytics Corse,152.0,5040.0,238.61,30.0,9.0,0.04,1795.0,,Hyderabad,Desktop,data analytics course
A3388,Data Analytics Course,89.0,3623.0,218.35,22.0,6.0,0.067,1311.0,,Hyderabad,Mobile,learn data analytics
A3389,Data Analytics Course,115.0,3999.0,216.67,16.0,6.0,0.031,1777.0,,Hyderabad,Mobile,data analytics course
A3391,Data Analytics Course,153.0,4027.0,182.11,10.0,5.0,0.033,1332.0,2024-11-28,Hyderabad,Tablet,learn data analytics
A3393,Data Analytics Course,172.0,5712.0,204.06,28.0,7.0,0.034,1407.0,,Hyderabad,Tablet,analytics for data
A3394,Data Analytics Corse,118.0,5514.0,237.88,27.0,9.0,0.076,1401.0,,Hyderabad,Mobile,analytics for data
A3395,Data Analytics Course,90.0,3776.0,186.92,19.0,4.0,0.04,1053.0,,Hyderabad,Tablet,learn data analytics
A3397,Data Analytics Course,149.0,3814.0,213.11,13.0,7.0,0.047,1057.0,,Hyderabad,Mobile,analytics for data
A3398,Data Analytics Course,137.0,5434.0,182.57,10.0,7.0,0.051,1852.0,,Hyderabad,Desktop,online data analytic
A3399,Data Analytics Course,172.0,4079.0,183.05,20.0,8.0,0.047,1988.0,,Hyderabad,Desktop,data analytics course
A3400,Data Analytics Course,116.0,4252.0,180.05,18.0,8.0,0.069,1568.0,,Hyderabad,Desktop,online data analytic
A3401,Data Analytics Corse,187.0,4793.0,186.41,30.0,9.0,0.0481283422459893,1120.0,2024-11-03,Hyderabad,Desktop,data analytics course
A3403,Data Analytics Course,123.0,5844.0,201.7,12.0,6.0,0.04878048780487805,1636.0,,Hyderabad,Desktop,data analitics online
A3405,Data Analytics Course,118.0,3371.0,191.98,10.0,6.0,0.05084745762711865,1458.0,,Hyderabad,Mobile,learn data analytics
A3406,Data Analytics Corse,92.0,4853.0,189.19,23.0,9.0,0.09782608695652174,1189.0,,Hyderabad,Desktop,online data analytic
A3407,Data Analytics Course,100.0,5781.0,202.96,30.0,7.0,0.07,1132.0,2024-11-18,Hyderabad,Desktop,data anaytics training
A3408,Data Analytics Course,100.0,5435.0,205.99,13.0,6.0,0.031,1607.0,,Hyderabad,Tablet,analytics for data
A3409,Data Analytics Course,89.0,3915.0,207.63,10.0,7.0,0.07865168539325842,1454.0,2024-11-02,Hyderabad,Desktop,data analytics course
A3410,Data Analytics Course,147.0,4231.0,186.73,20.0,5.0,0.034013605442176874,1271.0,,Hyderabad,Desktop,learn data analytics
A3411,Data Analytics Corse,153.0,3225.0,240.34,20.0,8.0,0.052,1313.0,2024-11-28,Hyderabad,Tablet,data analitics online
A3412,Data Analytics Course,164.0,3996.0,202.56,19.0,10.0,0.061,1880.0,,Hyderabad,Desktop,data analitics online
A3413,Data Analytics Corse,124.0,5949.0,218.12,11.0,10.0,0.08064516129032258,1019.0,,Hyderabad,Mobile,online data analytic
A3414,Data Analytics Course,189.0,5740.0,231.73,28.0,5.0,0.026455026455026454,1306.0,2024-11-03,Hyderabad,Tablet,online data analytic
A3415,Data Analytics Corse,142.0,5354.0,247.32,17.0,4.0,0.048,1828.0,,Hyderabad,Desktop,online data analytic
A3416,Data Analytics Course,127.0,4587.0,199.63,17.0,5.0,0.043,1319.0,,Hyderabad,Tablet,data analytics course
A3417,Data Analytics Course,174.0,3957.0,181.56,12.0,3.0,0.017241379310344827,1385.0,2024-11-02,Hyderabad,Desktop,data anaytics training
A3418,Data Analytics Course,183.0,5971.0,207.43,10.0,7.0,0.038,1325.0,,Hyderabad,Tablet,online data analytic
A3419,Data Analytics Course,190.0,3455.0,213.11,18.0,7.0,0.037,1730.0,2024-11-13,Hyderabad,Desktop,data anaytics training
A3420,Data Analytics Course,116.0,5748.0,188.91,11.0,7.0,0.0603448275862069,1368.0,,Hyderabad,Desktop,data analitics online
A3421,Data Analytics Corse,199.0,4387.0,206.92,20.0,9.0,0.038,1054.0,,Hyderabad,Mobile,data anaytics training
A3423,Data Analytics Corse,197.0,3253.0,243.38,17.0,3.0,0.034,1606.0,2024-11-22,Hyderabad,Tablet,data analytics course
A3424,Data Analytics Course,136.0,4492.0,205.0,10.0,4.0,0.029411764705882353,1319.0,,Hyderabad,Tablet,online data analytic
A3425,Data Analytics Corse,128.0,3153.0,236.34,16.0,6.0,0.046875,1050.0,2024-11-09,Hyderabad,Desktop,online data analytic
A3426,Data Analytics Course,163.0,4794.0,204.35,26.0,3.0,0.052,1978.0,,Hyderabad,Tablet,data analitics online
A3427,Data Analytics Corse,199.0,5210.0,212.53,30.0,10.0,0.05,1749.0,,Hyderabad,Mobile,analytics for data
A3429,Data Analytics Corse,138.0,3961.0,247.45,13.0,3.0,0.022,1601.0,2024-11-18,Hyderabad,Mobile,data analytics course
A3430,Data Analytics Course,,5937.0,231.01,25.0,4.0,0.057,1448.0,,Hyderabad,Tablet,online data analytic
A3432,Data Analytics Course,105.0,3149.0,233.19,13.0,10.0,0.095,1135.0,,Hyderabad,Tablet,learn data analytics
A3433,Data Analytics Course,89.0,5963.0,209.41,29.0,9.0,0.101,1066.0,,Hyderabad,Desktop,online data analytic
A3434,Data Analytics Course,125.0,3808.0,191.42,29.0,7.0,0.056,1783.0,2024-11-10,Hyderabad,Tablet,data analytics course
A3435,Data Analytics Course,175.0,3938.0,186.09,22.0,9.0,0.05142857142857143,1218.0,2024-11-05,Hyderabad,Mobile,analytics for data
A3436,Data Analytics Course,175.0,5521.0,207.4,25.0,3.0,0.017,1616.0,,Hyderabad,Mobile,online data analytic
A3438,Data Analytics Corse,182.0,5466.0,206.3,26.0,4.0,0.037,1816.0,2024-11-18,Hyderabad,Tablet,data analytics course
A3439,Data Analytics Corse,,4528.0,235.96,30.0,4.0,,1926.0,,Hyderabad,Mobile,data anaytics training
A3440,Data Analytics Course,168.0,4904.0,220.19,23.0,6.0,0.036,1870.0,2024-11-11,Hyderabad,Desktop,learn data analytics
A3442,Data Analytics Course,152.0,3390.0,209.39,18.0,6.0,0.039,1620.0,,Hyderabad,Desktop,online data analytic
A3443,Data Analytics Course,113.0,3532.0,247.57,29.0,6.0,0.055,1273.0,2024-11-20,Hyderabad,Mobile,learn data analytics
A3444,Data Analytics Course,93.0,3683.0,201.45,11.0,10.0,0.108,1331.0,,Hyderabad,Mobile,learn data analytics
A3445,Data Analytics Course,141.0,5031.0,189.92,23.0,5.0,0.035,1093.0,,Hyderabad,Desktop,data analitics online
A3446,Data Analytics Corse,191.0,5660.0,192.49,21.0,5.0,0.056,1023.0,,Hyderabad,Mobile,data analytics course
A3447,Data Analytics Course,187.0,3450.0,234.31,18.0,9.0,0.0481283422459893,1609.0,,Hyderabad,Tablet,online data analytic
A3448,Data Analytics Course,118.0,4804.0,227.98,28.0,9.0,0.039,1064.0,,Hyderabad,Mobile,learn data analytics
A3449,Data Analytics Corse,184.0,5983.0,242.62,25.0,6.0,0.03260869565217391,1538.0,2024-11-03,Hyderabad,Desktop,data analytics course
A3450,Data Analytics Course,167.0,5051.0,202.95,21.0,10.0,0.06,1812.0,2024-11-10,Hyderabad,Mobile,learn data analytics
A3451,Data Analytics Corse,162.0,3815.0,221.44,13.0,7.0,0.04,1728.0,,Hyderabad,Desktop,data analytics course
A3452,Data Analytics Course,125.0,5370.0,183.67,18.0,10.0,0.042,1815.0,,Hyderabad,Tablet,data analytics course
A3453,Data Analytics Course,102.0,4451.0,219.15,29.0,7.0,0.06862745098039216,1491.0,,Hyderabad,Mobile,data analitics online
A3455,Data Analytics Corse,121.0,3844.0,242.19,29.0,3.0,0.024793388429752067,1897.0,,Hyderabad,Mobile,learn data analytics
A3456,Data Analytics Corse,142.0,4023.0,186.79,17.0,3.0,0.021,1172.0,,Hyderabad,Tablet,data anaytics training
A3457,Data Analytics Corse,150.0,4409.0,223.45,23.0,7.0,0.047,1578.0,2024-11-13,Hyderabad,Desktop,learn data analytics
A3459,Data Analytics Course,142.0,5613.0,180.45,11.0,9.0,0.063,1978.0,,Hyderabad,Mobile,data anaytics training
A3460,Data Analytics Course,103.0,4821.0,214.54,30.0,6.0,0.058,1408.0,,Hyderabad,Tablet,data analitics online
A3461,Data Analytics Course,187.0,3289.0,186.04,23.0,5.0,0.027,1645.0,2024-11-06,Hyderabad,Desktop,data analytics course
A3463,Data Analytics Course,105.0,3000.0,185.97,17.0,6.0,0.057,1993.0,2024-11-29,Hyderabad,Mobile,data analitics online
A3464,Data Analytics Course,181.0,4156.0,245.68,22.0,10.0,0.031,1336.0,2024-11-14,Hyderabad,Mobile,learn data analytics
A3465,Data Analytics Corse,172.0,5314.0,240.69,14.0,9.0,0.05232558139534884,1998.0,2024-11-23,Hyderabad,Tablet,learn data analytics
A3466,Data Analytics Course,98.0,4655.0,182.99,21.0,10.0,0.102,1918.0,,Hyderabad,Desktop,data analytics course
A3467,Data Analytics Corse,92.0,3226.0,236.27,17.0,6.0,0.06521739130434782,1473.0,,Hyderabad,Tablet,data anaytics training
A3468,Data Analytics Course,102.0,5246.0,234.71,20.0,4.0,0.039,1903.0,,Hyderabad,Tablet,data anaytics training
A3469,Data Analytics Course,143.0,5545.0,246.64,26.0,9.0,0.063,1105.0,,Hyderabad,Mobile,learn data analytics
A3470,Data Analytics Corse,111.0,4069.0,203.57,25.0,4.0,0.033,1724.0,,Hyderabad,Mobile,data anaytics training
A3471,Data Analytics Corse,116.0,4689.0,198.9,27.0,3.0,0.026,1553.0,2024-11-24,Hyderabad,Mobile,data anaytics training
A3472,Data Analytics Course,148.0,3907.0,199.43,11.0,7.0,0.047,1253.0,2024-11-20,Hyderabad,Desktop,data analitics online
A3473,Data Analytics Corse,90.0,5137.0,219.64,21.0,7.0,0.078,1958.0,,Hyderabad,Mobile,online data analytic
A3474,Data Analytics Course,80.0,3836.0,209.37,20.0,7.0,0.0875,1937.0,,Hyderabad,Tablet,online data analytic
A3475,Data Analytics Course,188.0,4727.0,245.59,12.0,6.0,0.032,1321.0,,Hyderabad,Mobile,learn data analytics
A3477,Data Analytics Course,112.0,3639.0,185.6,27.0,7.0,0.062,1517.0,,Hyderabad,Tablet,analytics for data
A3478,Data Analytics Course,96.0,3858.0,199.81,15.0,7.0,0.07291666666666667,1672.0,,Hyderabad,Mobile,data analitics online
A3480,Data Analytics Course,172.0,5955.0,216.07,15.0,7.0,0.038,1323.0,2024-11-02,Hyderabad,Mobile,learn data analytics
A3481,Data Analytics Course,134.0,5520.0,189.43,22.0,10.0,0.07462686567164178,1319.0,,Hyderabad,Desktop,data analitics online
A3482,Data Analytics Course,148.0,3884.0,233.46,14.0,5.0,0.034,1138.0,2024-11-11,Hyderabad,Mobile,data analitics online
A3483,Data Analytics Course,191.0,5361.0,220.04,17.0,10.0,0.052,1034.0,,Hyderabad,Mobile,analytics for data
A3485,Data Analytics Course,84.0,4388.0,238.98,29.0,4.0,0.048,1271.0,,Hyderabad,Mobile,analytics for data
A3486,Data Analytics Course,80.0,5699.0,213.94,17.0,6.0,0.075,1511.0,,Hyderabad,Mobile,learn data analytics
A3487,Data Analytics Course,136.0,3705.0,212.05,16.0,9.0,0.0661764705882353,1471.0,2024-11-14,Hyderabad,Desktop,analytics for data
A3488,Data Analytics Course,,3256.0,233.35,15.0,7.0,,1106.0,,Hyderabad,Tablet,analytics for data
A3489,Data Analytics Course,157.0,4026.0,192.69,19.0,3.0,0.019,1028.0,2024-11-09,Hyderabad,Tablet,analytics for data
A3490,Data Analytics Course,,3148.0,182.49,21.0,3.0,0.032,1493.0,,Hyderabad,Tablet,data analytics course
A3492,Data Analytics Course,121.0,5220.0,200.98,21.0,5.0,0.041,1773.0,2024-11-13,Hyderabad,Desktop,data analitics online
A3494,Data Analytics Course,83.0,4693.0,188.45,24.0,6.0,0.072,1539.0,2024-11-16,Hyderabad,Mobile,analytics for data
A3496,Data Analytics Corse,123.0,5812.0,180.11,25.0,4.0,0.033,1293.0,2024-11-21,Hyderabad,Tablet,data analitics online
A3498,Data Analytics Corse,126.0,4960.0,228.68,30.0,3.0,0.058,1114.0,,Hyderabad,Mobile,online data analytic
A3499,Data Analytics Corse,171.0,4549.0,181.87,18.0,3.0,0.017543859649122806,1965.0,,Hyderabad,Mobile,analytics for data
A3500,Data Analytics Corse,185.0,4803.0,248.77,30.0,5.0,0.027,1806.0,2024-11-05,Hyderabad,Mobile,learn data analytics
A3502,Data Analytics Course,123.0,3343.0,190.66,14.0,5.0,0.041,1562.0,,Hyderabad,Mobile,data analytics course
A3503,Data Analytics Course,122.0,5718.0,211.65,14.0,4.0,0.033,1857.0,,Hyderabad,Tablet,data analitics online
A3504,Data Analytics Course,97.0,3754.0,180.42,24.0,10.0,0.103,1011.0,,Hyderabad,Tablet,analytics for data
A3505,Data Analytics Course,88.0,3684.0,198.73,30.0,4.0,0.045,1195.0,,Hyderabad,Mobile,online data analytic
A3506,Data Analytics Course,81.0,5068.0,204.53,,9.0,0.044,1773.0,,Hyderabad,Tablet,data analitics online
A3507,Data Analytics Course,96.0,5538.0,188.79,28.0,6.0,0.062,1181.0,,Hyderabad,Mobile,online data analytic
A3509,Data Analytics Course,,3003.0,210.63,16.0,10.0,,1756.0,2024-11-16,Hyderabad,Tablet,data anaytics training
A3510,Data Analytics Course,142.0,3348.0,242.31,12.0,8.0,0.056338028169014086,1220.0,2024-11-21,Hyderabad,Tablet,online data analytic
A3511,Data Analytics Course,83.0,3926.0,186.63,21.0,5.0,0.06,1407.0,,Hyderabad,Tablet,data analitics online
A3512,Data Analytics Corse,188.0,3069.0,214.16,26.0,4.0,0.021,1563.0,,Hyderabad,Desktop,learn data analytics
A3513,Data Analytics Course,193.0,3978.0,231.8,20.0,3.0,0.046,1126.0,,Hyderabad,Mobile,online data analytic
A3514,Data Analytics Course,181.0,3652.0,206.2,27.0,7.0,0.039,1690.0,2024-11-03,Hyderabad,Tablet,analytics for data
A3515,Data Analytics Course,199.0,4400.0,228.05,26.0,8.0,0.04,1025.0,,Hyderabad,Tablet,learn data analytics
A3516,Data Analytics Course,167.0,5503.0,232.28,19.0,9.0,0.054,1644.0,2024-11-05,Hyderabad,Mobile,data anaytics training
A3517,Data Analytics Course,189.0,4955.0,215.87,21.0,3.0,0.033,1238.0,2024-11-17,Hyderabad,Mobile,data analitics online
A3518,Data Analytics Course,125.0,3469.0,192.84,16.0,8.0,0.036,1259.0,,Hyderabad,Desktop,data analytics course
A3519,Data Analytics Course,166.0,4096.0,204.43,28.0,5.0,0.03,1579.0,,Hyderabad,Desktop,learn data analytics
A3520,Data Analytics Course,181.0,5171.0,208.69,14.0,4.0,0.022,1628.0,2024-11-23,Hyderabad,Mobile,data analytics course
A3521,Data Analytics Course,,4878.0,183.26,25.0,3.0,,1986.0,2024-11-23,Hyderabad,Desktop,learn data analytics
A3523,Data Analytics Course,83.0,3933.0,214.61,29.0,6.0,0.048,1427.0,,Hyderabad,Tablet,data anaytics training
A3525,Data Analytics Course,105.0,3030.0,185.91,24.0,5.0,0.048,1263.0,,Hyderabad,Desktop,data analytics course
A3527,Data Analytics Course,185.0,,208.41,25.0,3.0,0.047,1006.0,2024-11-13,Hyderabad,Mobile,data anaytics training
A3529,Data Analytics Course,198.0,5736.0,227.53,14.0,9.0,0.045,1607.0,2024-11-18,Hyderabad,Mobile,learn data analytics
A3530,Data Analytics Corse,184.0,3641.0,189.0,22.0,7.0,0.038,1905.0,2024-11-15,Hyderabad,Tablet,data anaytics training
A3532,Data Analytics Course,127.0,4327.0,220.57,24.0,5.0,0.03937007874015748,1017.0,,Hyderabad,Mobile,data analytics course
A3534,Data Analytics Corse,172.0,3612.0,191.27,25.0,10.0,0.05813953488372093,1243.0,2024-11-18,Hyderabad,Mobile,analytics for data
